,latitude,longitude,time,date,speed,course,lat_dir,long_dir
3351,30.62035468,-86.2834097,13:35:37,2023-03-16,7.207693347142413,2.8677986203880543,N,W
3352,30.62034845,-86.28340759,13:35:37.100000,2023-03-16,7.200822329579102,2.8608080607562845,N,W
3353,30.62034221,-86.28340559,13:35:37.200000,2023-03-16,7.19489199663553,2.8656971578617716,N,W
3354,30.62033597,-86.28340354,13:35:37.300000,2023-03-16,7.193507792755145,2.8682685039869154,N,W
3355,30.62032976,-86.28340145,13:35:37.400000,2023-03-16,7.12648942205831,2.8560334050839464,N,W
3356,30.62032356,-86.2833994,13:35:37.500000,2023-03-16,7.167751805452878,2.865085183707003,N,W
3357,30.62031733,-86.28339736,13:35:37.600000,2023-03-16,7.186440343581097,2.8644728356593476,N,W
3358,30.62031111,-86.28339532,13:35:37.700000,2023-03-16,7.1932446955276035,2.859830885930047,N,W
3359,30.62030494,-86.28339326,13:35:37.800000,2023-03-16,7.159824217839779,2.8571262931898036,N,W
3360,30.62029873,-86.28339124,13:35:37.900000,2023-03-16,7.146524671132186,2.862374787472134,N,W
3361,30.62029254,-86.28338922,13:35:38,2023-03-16,7.137909605708523,2.8707616437425396,N,W
3362,30.62028636,-86.28338716,13:35:38.100000,2023-03-16,7.146328756495043,2.8620740282176698,N,W
3363,30.6202802,-86.28338516,13:35:38.200000,2023-03-16,7.107964628388214,2.869309542418285,N,W
3364,30.62027402,-86.28338313,13:35:38.300000,2023-03-16,7.102466954457796,2.864654345577999,N,W
3365,30.62026788,-86.28338112,13:35:38.400000,2023-03-16,7.1054331488045115,2.869923664585271,N,W
3366,30.62026172,-86.28337909,13:35:38.500000,2023-03-16,7.108693333638328,2.8605858337925842,N,W
3367,30.62025556,-86.28337711,13:35:38.600000,2023-03-16,7.095406509640022,2.8710250700423146,N,W
3368,30.62024943,-86.28337509,13:35:38.700000,2023-03-16,7.103080478899912,2.8657211166887104,N,W
3369,30.62024332,-86.28337311,13:35:38.800000,2023-03-16,7.023172575881429,2.863502658414014,N,W
3370,30.62023719,-86.28337113,13:35:38.900000,2023-03-16,7.051565688063467,2.8724708819507825,N,W
3371,30.62023107,-86.28336911,13:35:39,2023-03-16,7.043588553452352,2.8662466965377393,N,W
3372,30.62022495,-86.28336711,13:35:39.100000,2023-03-16,7.024251981120623,2.8696562955131633,N,W
3373,30.62021887,-86.28336519,13:35:39.200000,2023-03-16,6.980852309392958,2.8723771718135414,N,W
3374,30.62021277,-86.2833632,13:35:39.300000,2023-03-16,6.97612292467994,2.869724849754682,N,W
3375,30.62020666,-86.28336122,13:35:39.400000,2023-03-16,7.050805579760727,2.866176714850081,N,W
3376,30.62020059,-86.28335925,13:35:39.500000,2023-03-16,6.987001140229763,2.8690266244676548,N,W
3377,30.62019449,-86.28335731,13:35:39.600000,2023-03-16,7.006045315565266,2.8662881889382184,N,W
3378,30.62018842,-86.28335531,13:35:39.700000,2023-03-16,7.013151204953448,2.8642512662351725,N,W
3379,30.62018237,-86.28335337,13:35:39.800000,2023-03-16,6.94960811324099,2.866582605877937,N,W
3380,30.62017631,-86.28335142,13:35:39.900000,2023-03-16,6.967188724717739,2.872957037816313,N,W
3381,30.62017023,-86.28334944,13:35:40,2023-03-16,6.979633608001569,2.8673475001859727,N,W
3382,30.62016419,-86.28334748,13:35:40.100000,2023-03-16,6.948978114206794,2.870286938257271,N,W
3383,30.62015815,-86.28334551,13:35:40.200000,2023-03-16,6.944524836243946,2.869118760070968,N,W
3384,30.62015209,-86.28334355,13:35:40.300000,2023-03-16,6.938807265114372,2.8685776776708756,N,W
3385,30.62014605,-86.28334157,13:35:40.400000,2023-03-16,6.965322060327289,2.865890106340372,N,W
3386,30.62014001,-86.28333955,13:35:40.500000,2023-03-16,6.9784214371266655,2.857461178679799,N,W
3387,30.62013396,-86.28333764,13:35:40.600000,2023-03-16,6.947312519571364,2.878530687557074,N,W
3388,30.62012789,-86.28333562,13:35:40.700000,2023-03-16,6.983762527741188,2.8594082275300563,N,W
3389,30.62012186,-86.28333365,13:35:40.800000,2023-03-16,6.939319283969646,2.8641815711546244,N,W
3390,30.62011581,-86.28333169,13:35:40.900000,2023-03-16,6.971036289991395,2.861972696299246,N,W
3391,30.62010978,-86.28332969,13:35:41,2023-03-16,6.959342494233201,2.8595017520825783,N,W
3392,30.62010372,-86.28332779,13:35:41.100000,2023-03-16,6.950938030064432,2.8755169765630963,N,W
3393,30.62009768,-86.28332582,13:35:41.200000,2023-03-16,6.966100900666886,2.871576880100108,N,W
3394,30.6200916,-86.2833239,13:35:41.300000,2023-03-16,6.997785871051786,2.8763010864516687,N,W
3395,30.62008557,-86.28332197,13:35:41.400000,2023-03-16,6.952084188681046,2.870351644951731,N,W
3396,30.62007955,-86.28331999,13:35:41.500000,2023-03-16,6.918695145371343,2.8665487221634955,N,W
3397,30.62007347,-86.28331809,13:35:41.600000,2023-03-16,6.970936936470521,2.882863148407846,N,W
3398,30.62006742,-86.28331622,13:35:41.700000,2023-03-16,6.928779866408587,2.8790663103506327,N,W
3399,30.62006142,-86.28331428,13:35:41.800000,2023-03-16,6.905278124575794,2.873195091562042,N,W
3400,30.62005537,-86.28331235,13:35:41.900000,2023-03-16,6.937420871664771,2.8678014775366645,N,W
3401,30.62004936,-86.28331041,13:35:42,2023-03-16,6.9510085570297635,2.8707795518607138,N,W
3402,30.62004331,-86.28330849,13:35:42.100000,2023-03-16,6.928101824660056,2.8792331096804276,N,W
3403,30.62003728,-86.28330658,13:35:42.200000,2023-03-16,6.90490041078052,2.8769863098464588,N,W
