,latitude,longitude,time,date,speed,course,lat_dir,long_dir
2478,30.62383522,-86.2849438,13:49:07.700000,2023-03-16,6.05887039605808,2.7212731856732804,N,W
2479,30.62383026,-86.28494116,13:49:07.800000,2023-03-16,6.028305800033206,2.7134273846697616,N,W
2480,30.62382525,-86.28493851,13:49:07.900000,2023-03-16,6.132855473386357,2.716145657095498,N,W
2481,30.62382026,-86.28493595,13:49:08,2023-03-16,6.08668543800844,2.723863962676319,N,W
2482,30.62381527,-86.28493338,13:49:08.100000,2023-03-16,6.0391488124936945,2.7252011150471414,N,W
2483,30.6238103,-86.28493072,13:49:08.200000,2023-03-16,6.105407291576378,2.706084564188181,N,W
2484,30.6238053,-86.28492811,13:49:08.300000,2023-03-16,6.119398530761009,2.7165914313498223,N,W
2485,30.62380033,-86.28492546,13:49:08.400000,2023-03-16,6.0787599522854165,2.7087230042048875,N,W
2486,30.6237953,-86.28492283,13:49:08.500000,2023-03-16,6.097965076853507,2.718114361184556,N,W
2487,30.6237903,-86.28492017,13:49:08.600000,2023-03-16,6.130986516443337,2.7140966244673392,N,W
2488,30.62378528,-86.28491758,13:49:08.700000,2023-03-16,6.087322937103386,2.7143075293870447,N,W
2489,30.62378024,-86.28491497,13:49:08.800000,2023-03-16,6.124237357974461,2.7193133691411426,N,W
2490,30.62377527,-86.28491233,13:49:08.900000,2023-03-16,6.094816298614586,2.7140108116681003,N,W
2491,30.62377024,-86.28490973,13:49:09,2023-03-16,6.094511945525171,2.728144133319526,N,W
2492,30.62376518,-86.28490711,13:49:09.100000,2023-03-16,6.153958950021116,2.7204925811610443,N,W
2493,30.6237602,-86.28490444,13:49:09.200000,2023-03-16,6.096953276289067,2.711063495750204,N,W
2494,30.62375513,-86.28490182,13:49:09.300000,2023-03-16,6.157865477969213,2.71567355986831,N,W
2495,30.62375005,-86.28489911,13:49:09.400000,2023-03-16,6.192499603068619,2.7093528734971923,N,W
2496,30.62374504,-86.2848965,13:49:09.500000,2023-03-16,6.0864365354651495,2.713651324586799,N,W
2497,30.62374001,-86.28489383,13:49:09.600000,2023-03-16,6.132472766670391,2.7135869758622406,N,W
2498,30.62373491,-86.28489119,13:49:09.700000,2023-03-16,6.177236509990531,2.7213988205496804,N,W
2499,30.62372988,-86.28488847,13:49:09.800000,2023-03-16,6.138282776747663,2.7089495640461876,N,W
2500,30.6237248,-86.2848858,13:49:09.900000,2023-03-16,6.194617665500027,2.7104616358831195,N,W
2501,30.62371968,-86.28488314,13:49:10,2023-03-16,6.213238318796406,2.7211937051653527,N,W
2502,30.62371455,-86.28488045,13:49:10.100000,2023-03-16,6.26267869377673,2.7135897678450127,N,W
2503,30.62370946,-86.28487772,13:49:10.200000,2023-03-16,6.223603390809862,2.711769866122075,N,W
2504,30.62370435,-86.284875,13:49:10.300000,2023-03-16,6.247761826881767,2.7143923182259417,N,W
2505,30.62369922,-86.28487227,13:49:10.400000,2023-03-16,6.287613925119528,2.709230776415968,N,W
2506,30.62369411,-86.28486952,13:49:10.500000,2023-03-16,6.242421019229158,2.6983603649287935,N,W
2507,30.62368899,-86.28486678,13:49:10.600000,2023-03-16,6.261293983838964,2.7081731105780693,N,W
2508,30.62368381,-86.28486406,13:49:10.700000,2023-03-16,6.319255674432314,2.713537332375251,N,W
2509,30.62367863,-86.28486127,13:49:10.800000,2023-03-16,6.334002022769254,2.70552439717197,N,W
2510,30.62367347,-86.28485847,13:49:10.900000,2023-03-16,6.3336140521750295,2.7093076014867274,N,W
2511,30.62366825,-86.28485573,13:49:11,2023-03-16,6.384119391379284,2.713883731372114,N,W
2512,30.62366303,-86.28485293,13:49:11.100000,2023-03-16,6.409822770505672,2.7071582177687175,N,W
2513,30.6236579,-86.28485001,13:49:11.200000,2023-03-16,6.354728915900189,2.681786328778622,N,W
2514,30.6236527,-86.2848471,13:49:11.300000,2023-03-16,6.4152806508511375,2.695604096636566,N,W
2515,30.62364748,-86.28484437,13:49:11.400000,2023-03-16,6.3801646552190165,2.718731716705211,N,W
2516,30.62364222,-86.2848416,13:49:11.500000,2023-03-16,6.406946044706557,2.7142009069976294,N,W
2517,30.62363696,-86.28483868,13:49:11.600000,2023-03-16,6.494393891347291,2.6942200728164414,N,W
2518,30.6236317,-86.28483575,13:49:11.700000,2023-03-16,6.486146634495477,2.6945140505991385,N,W
2519,30.62362642,-86.28483285,13:49:11.800000,2023-03-16,6.480196237420978,2.6977695206201475,N,W
2520,30.62362112,-86.28483,13:49:11.900000,2023-03-16,6.481866835261119,2.7065897793549016,N,W
2521,30.62361581,-86.28482718,13:49:12,2023-03-16,6.498704126221551,2.7098538820219003,N,W
