location,node-id,date,time,sampling_rate,mode,sequence-number,producer,data-file,up-time-seconds,hw-config,sw-mode,status,sensor-time-seconds,sensor-time,sample-rate-nominal,sample-rate-actual,lat,lon,alt-above-geoid-meters,geoidal-separation-meters,gps-fix-time-seconds,gps-fix-time,num-satellites
cochise,81,2023-04-11,17:45:00,1528,seismic,16,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch2-16-2023_04_11_17_45_00-1528Hz.wav,4612,575,8030,3,1681235099,2023-04-11T17:44:59.845,1600,1528.300,31.61707666,-110.24258333,1296.4,0.0,1681231579,2023-04-11T16:46:19.000,9
cochise,81,2023-04-11,18:10:00,1528,seismic,21,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch2-21-2023_04_11_18_10_00-1528Hz.wav,6112,575,8030,3,1681236599,2023-04-11T18:09:59.362,1600,1528.300,31.61707500,-110.24258250,1297.6,0.0,1681235273,2023-04-11T17:47:53.000,10
cochise,81,2023-04-11,18:15:00,9866,acoustic,22,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch1-22-2023_04_11_18_15_00-9866Hz.wav,6412,575,8030,3,1681236899,2023-04-11T18:14:59.635,9868,9866.440,31.61707500,-110.24258250,1297.6,0.0,1681235273,2023-04-11T17:47:53.000,10
cochise,81,2023-04-11,18:15:00,1528,seismic,22,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch2-22-2023_04_11_18_15_00-1528Hz.wav,6412,575,8030,3,1681236899,2023-04-11T18:14:59.533,1600,1528.300,31.61707500,-110.24258250,1297.6,0.0,1681235273,2023-04-11T17:47:53.000,10
cochise,81,2023-04-11,18:20:00,9866,acoustic,23,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch1-23-2023_04_11_18_20_00-9866Hz.wav,6712,575,8030,3,1681237199,2023-04-11T18:19:59.788,9868,9866.440,31.61707500,-110.24258250,1297.6,0.0,1681235273,2023-04-11T17:47:53.000,10
cochise,81,2023-04-11,18:20:00,1528,seismic,23,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch2-23-2023_04_11_18_20_00-1528Hz.wav,6712,575,8030,3,1681237199,2023-04-11T18:19:59.704,1600,1528.300,31.61707500,-110.24258250,1297.6,0.0,1681235273,2023-04-11T17:47:53.000,10
cochise,81,2023-04-11,18:10:00,9866,acoustic,21,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch1-21-2023_04_11_18_10_00-9866Hz.wav,6112,575,8030,3,1681236599,2023-04-11T18:09:59.898,9868,9866.126,31.61707500,-110.24258250,1297.6,0.0,1681235273,2023-04-11T17:47:53.000,10
cochise,81,2023-04-11,16:50:00,1528,seismic,5,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch2-5-2023_04_11_16_50_00-1528Hz.wav,1313,575,8030,3,1681231799,2023-04-11T16:49:59.953,1600,1528.275,31.61707666,-110.24258333,1296.4,0.0,1681231579,2023-04-11T16:46:19.000,9
cochise,81,2023-04-11,16:50:00,9866,acoustic,5,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch1-5-2023_04_11_16_50_00-9866Hz.wav,1312,575,8030,3,1681231799,2023-04-11T16:49:59.950,9868,9866.284,31.61707666,-110.24258333,1296.4,0.0,1681231579,2023-04-11T16:46:19.000,9
cochise,81,2023-04-11,16:55:00,1528,seismic,6,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch2-6-2023_04_11_16_55_00-1528Hz.wav,1612,575,8030,3,1681232099,2023-04-11T16:54:59.458,1600,1528.275,31.61707666,-110.24258333,1296.4,0.0,1681231579,2023-04-11T16:46:19.000,9
cochise,81,2023-04-11,16:55:00,9866,acoustic,6,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node81-Ch1-6-2023_04_11_16_55_00-9866Hz.wav,1612,575,8030,3,1681232099,2023-04-11T16:54:59.686,9868,9866.440,31.61707666,-110.24258333,1296.4,0.0,1681231579,2023-04-11T16:46:19.000,9
cochise,121,2023-04-10,21:00:00,1572,seismic,37,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch2-37-2023_04_10_21_00_00-1572Hz.wav,11007,575,8030,2,1681160399,2023-04-10T20:59:59.634,1600,1572.933,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,21:00:00,9866,acoustic,37,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch1-37-2023_04_10_21_00_00-9866Hz.wav,11007,575,8030,2,1681160399,2023-04-10T20:59:59.617,9868,9866.440,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,21:05:00,9865,acoustic,38,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch1-38-2023_04_10_21_05_00-9865Hz.wav,11307,575,8030,2,1681160699,2023-04-10T21:04:59.770,9868,9865.813,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,21:05:00,1572,seismic,38,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch2-38-2023_04_10_21_05_00-1572Hz.wav,11307,575,8030,2,1681160699,2023-04-10T21:04:59.754,1600,1572.933,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,20:35:00,1572,seismic,32,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch2-32-2023_04_10_20_35_00-1572Hz.wav,9507,575,8030,2,1681158899,2023-04-10T20:34:59.685,1600,1572.830,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,20:35:00,9866,acoustic,32,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch1-32-2023_04_10_20_35_00-9866Hz.wav,9507,575,8030,2,1681158899,2023-04-10T20:34:59.679,9868,9866.440,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,20:55:00,9865,acoustic,36,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch1-36-2023_04_10_20_55_00-9865Hz.wav,10707,575,8030,2,1681160099,2023-04-10T20:54:59.879,9868,9865.813,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,20:25:00,9866,acoustic,30,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch1-30-2023_04_10_20_25_00-9866Hz.wav,8907,575,8030,2,1681158299,2023-04-10T20:24:59.786,9868,9866.440,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,20:55:00,1572,seismic,36,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch2-36-2023_04_10_20_55_00-1572Hz.wav,10707,575,8030,2,1681160099,2023-04-10T20:54:59.515,1600,1572.830,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,20:45:00,9866,acoustic,34,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch1-34-2023_04_10_20_45_00-9866Hz.wav,10107,575,8030,2,1681159499,2023-04-10T20:44:59.987,9868,9866.440,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,20:40:00,1572,seismic,33,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch2-33-2023_04_10_20_40_00-1572Hz.wav,9807,575,8030,2,1681159199,2023-04-10T20:39:59.807,1600,1572.933,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,20:45:00,1572,seismic,34,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch2-34-2023_04_10_20_45_00-1572Hz.wav,10107,575,8030,2,1681159499,2023-04-10T20:44:59.927,1600,1572.933,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,20:30:00,9865,acoustic,31,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch1-31-2023_04_10_20_30_00-9865Hz.wav,9207,575,8030,2,1681158599,2023-04-10T20:29:59.940,9868,9865.813,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,20:25:00,1572,seismic,30,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch2-30-2023_04_10_20_25_00-1572Hz.wav,8907,575,8030,2,1681158299,2023-04-10T20:24:59.445,1600,1572.933,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,20:50:00,1572,seismic,35,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch2-35-2023_04_10_20_50_00-1572Hz.wav,10407,575,8030,2,1681159799,2023-04-10T20:49:59.396,1600,1572.933,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,20:40:00,9865,acoustic,33,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch1-33-2023_04_10_20_40_00-9865Hz.wav,9807,575,8030,2,1681159199,2023-04-10T20:39:59.833,9868,9865.813,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,20:30:00,1572,seismic,31,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch2-31-2023_04_10_20_30_00-1572Hz.wav,9207,575,8030,2,1681158599,2023-04-10T20:29:59.565,1600,1572.933,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-10,20:50:00,9866,acoustic,35,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch1-35-2023_04_10_20_50_00-9866Hz.wav,10407,575,8030,2,1681159799,2023-04-10T20:49:59.724,9868,9866.440,31.61907277,-110.24033277,1294.8,0.0,1681155255,2023-04-10T19:34:15.000,8
cochise,121,2023-04-11,17:40:00,9866,acoustic,17,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch1-17-2023_04_11_17_40_00-9866Hz.wav,4940,100575,8030,2,1681234799,2023-04-11T17:39:59.990,9868,9866.440,31.61905833,-110.24036166,1297.6,0.0,1681234646,2023-04-11T17:37:26.000,10
cochise,121,2023-04-11,17:45:00,9866,acoustic,18,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch1-18-2023_04_11_17_45_00-9866Hz.wav,5240,100575,8030,2,1681235099,2023-04-11T17:44:59.726,9868,9866.440,31.61905833,-110.24036166,1297.6,0.0,1681234646,2023-04-11T17:37:26.000,10
cochise,121,2023-04-11,17:40:00,1572,seismic,17,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch2-17-2023_04_11_17_40_00-1572Hz.wav,4940,100575,8030,2,1681234799,2023-04-11T17:39:59.992,1600,1572.800,31.61905833,-110.24036166,1297.6,0.0,1681234646,2023-04-11T17:37:26.000,10
cochise,121,2023-04-11,17:50:00,1572,seismic,19,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch2-19-2023_04_11_17_50_00-1572Hz.wav,5540,100575,8030,2,1681235399,2023-04-11T17:49:59.630,1600,1572.748,31.61905833,-110.24036166,1297.6,0.0,1681234646,2023-04-11T17:37:26.000,10
cochise,121,2023-04-11,17:50:00,9866,acoustic,19,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch1-19-2023_04_11_17_50_00-9866Hz.wav,5540,100575,8030,2,1681235399,2023-04-11T17:49:59.878,9868,9866.440,31.61905833,-110.24036166,1297.6,0.0,1681234646,2023-04-11T17:37:26.000,10
cochise,121,2023-04-11,17:45:00,1572,seismic,18,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch2-18-2023_04_11_17_45_00-1572Hz.wav,5240,100575,8030,2,1681235099,2023-04-11T17:44:59.486,1600,1572.800,31.61905833,-110.24036166,1297.6,0.0,1681234646,2023-04-11T17:37:26.000,10
cochise,121,2023-04-11,18:15:00,1572,seismic,24,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch2-24-2023_04_11_18_15_00-1572Hz.wav,7040,100575,8030,2,1681236899,2023-04-11T18:14:59.682,1600,1572.830,31.61905833,-110.24036166,1297.6,0.0,1681234646,2023-04-11T17:37:26.000,10
cochise,121,2023-04-11,18:20:00,9866,acoustic,25,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch1-25-2023_04_11_18_20_00-9866Hz.wav,7340,100575,8030,2,1681237199,2023-04-11T18:19:59.958,9868,9866.754,31.61905833,-110.24036166,1297.6,0.0,1681234646,2023-04-11T17:37:26.000,10
cochise,121,2023-04-11,18:20:00,1572,seismic,25,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch2-25-2023_04_11_18_20_00-1572Hz.wav,7340,100575,8030,2,1681237199,2023-04-11T18:19:59.819,1600,1572.830,31.61905833,-110.24036166,1297.6,0.0,1681234646,2023-04-11T17:37:26.000,10
cochise,121,2023-04-11,18:15:00,9866,acoustic,24,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch1-24-2023_04_11_18_15_00-9866Hz.wav,7040,100575,8030,2,1681236899,2023-04-11T18:14:59.807,9868,9866.440,31.61905833,-110.24036166,1297.6,0.0,1681234646,2023-04-11T17:37:26.000,10
cochise,121,2023-04-11,16:55:00,9866,acoustic,8,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch1-8-2023_04_11_16_55_00-9866Hz.wav,2240,100575,8030,2,1681232099,2023-04-11T16:54:59.874,9868,9866.440,31.61902833,-110.24035500,1295.3,0.0,1681230952,2023-04-11T16:35:52.000,8
cochise,121,2023-04-11,16:50:00,9866,acoustic,7,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch1-7-2023_04_11_16_50_00-9866Hz.wav,1940,100575,8030,2,1681231799,2023-04-11T16:49:59.723,9868,9866.519,31.61902833,-110.24035500,1295.3,0.0,1681230952,2023-04-11T16:35:52.000,8
cochise,121,2023-04-11,16:50:00,1572,seismic,7,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch2-7-2023_04_11_16_50_00-1572Hz.wav,1940,100575,8030,2,1681231799,2023-04-11T16:49:59.772,1600,1572.710,31.61902833,-110.24035500,1295.3,0.0,1681230952,2023-04-11T16:35:52.000,8
cochise,121,2023-04-11,16:55:00,1572,seismic,8,"Sensor version 84, compiled at Mar 30 2023 17:38:07",Node121-Ch2-8-2023_04_11_16_55_00-1572Hz.wav,2240,100575,8030,2,1681232099,2023-04-11T16:54:59.930,1600,1572.723,31.61902833,-110.24035500,1295.3,0.0,1681230952,2023-04-11T16:35:52.000,8
